code,category,eps,dps,nta,revenue,profit_loss,quarter,quarter_date,financial_year,announced_date,roe
7181,Software,4.4100,0.000,0.3800,45.0m,12.8m,4,2019-12-31,"31 Dec, 2019",2020-02-06,11.6
7181,Software,3.5400,0.000,0.3800,33.9m,8.3m,3,2019-09-30,"31 Dec, 2019",2019-11-04,9.3
7181,Software,6.5400,0.000,0.4500,11.3m,8.6m,2,2019-06-30,"31 Dec, 2019",2019-08-01,14.5
7181,Software,4.5600,0.000,0.4200,12.4m,5.1m,1,2019-03-31,"31 Dec, 2019",2019-04-30,10.9
7181,Software,7.3800,0.000,0.3500,6.9m,5.0m,4,2018-12-31,"31 Dec, 2018",2019-02-26,21.1
7181,Software,0.2800,0.000,0.2700,3.8m,186.0k,3,2018-09-30,"31 Dec, 2018",2018-11-30,1.0
7181,Software,-0.4400,0.000,28.0000,4.5m,-271.0k,2,2018-06-30,"31 Dec, 2018",2018-08-29,0.0
7181,Software,-0.9400,0.000,0.2500,79.0k,-649.0k,1,2018-03-31,"31 Dec, 2018",2018-05-15,-3.8
7181,Software,-3.2100,0.000,0.2900,1.6m,-2.0m,4,2017-12-31,"31 Dec, 2017",2018-02-28,-11.1
7181,Software,-2.3400,0.000,0.3300,740.0k,-1.4m,3,2017-09-30,"31 Dec, 2017",2017-11-30,-7.1
7181,Software,-0.9200,0.000,0.3500,3.3m,-560.0k,2,2017-06-30,"31 Dec, 2017",2017-08-30,-2.6
7181,Software,0.4900,0.000,0.3600,5.7m,300.0k,1,2017-03-31,"31 Dec, 2017",2017-05-23,1.4
7007,Property,0.9800,0.000,0.2700,26.9m,891.0k,2,2024-09-30,"31 Mar, 2025",2024-11-28,3.6
7007,Property,2.0600,0.000,0.2400,45.1m,1.4m,1,2024-06-30,"31 Mar, 2025",2024-08-30,8.6
7007,Property,0.7000,0.000,0.2200,5.8m,490.0k,4,2024-03-31,"31 Mar, 2024",2024-05-29,3.2
7007,Property,1.8200,0.000,0.2100,48.1m,1.3m,3,2023-12-31,"31 Mar, 2024",2024-02-27,8.7
7007,Property,0.8300,0.000,0.1900,36.6m,577.0k,2,2023-09-30,"31 Mar, 2024",2023-11-28,4.4
7007,Property,-0.2100,0.000,0.1800,2.0m,-146.0k,1,2023-06-30,"31 Mar, 2024",2023-08-22,-1.2
7007,Property,-0.2100,0.000,0.1800,2.3m,-147.0k,4,2023-03-31,"31 Mar, 2023",2023-05-29,-1.2
7007,Property,-0.4400,0.000,0.1900,1.8m,-307.0k,3,2022-12-31,"31 Mar, 2023",2023-02-24,-2.3
7007,Property,-0.2100,0.000,0.1900,3.1m,-144.0k,2,2022-09-30,"31 Mar, 2023",2022-11-30,-1.1
7007,Property,-0.3200,0.000,0.1900,126.0k,-222.0k,1,2022-06-30,"31 Mar, 2023",2022-08-24,-1.7
7007,Property,-0.9700,0.000,0.2000,203.0k,-677.0k,4,2022-03-31,"31 Mar, 2022",2022-05-26,-4.9
7007,Property,-1.1500,0.000,0.2100,76.0k,-797.0k,3,2021-12-31,"31 Mar, 2022",2022-02-23,-5.5
7007,Property,-0.4700,0.000,0.2200,416.0k,-324.0k,2,2021-09-30,"31 Mar, 2022",2021-11-24,-2.1
7007,Property,-0.4300,0.000,0.2000,350.0k,-269.0k,1,2021-06-30,"31 Mar, 2022",2021-09-08,-2.2
7007,Property,-0.9800,0.000,0.2100,109.0k,-621.0k,4,2021-03-31,"31 Mar, 2021",2021-05-25,-4.7
7007,Property,-0.4700,0.000,0.2200,269.0k,-298.0k,3,2020-12-31,"31 Mar, 2021",2021-03-24,-2.1
7007,Property,-0.4600,0.000,0.2200,352.0k,-289.0k,2,2020-09-30,"31 Mar, 2021",2020-11-27,-2.1
7007,Property,-0.5900,0.000,0.2300,327.0k,-373.0k,1,2020-06-30,"31 Mar, 2021",2020-08-24,-2.6
7007,Property,-0.7200,0.000,0.2300,349.0k,-388.0k,-,2020-03-31,"31 Mar, 2020",2020-06-30,-3.1
7007,Property,-1.3800,0.000,0.2700,1.4m,-674.0k,-,2019-12-31,"31 Mar, 2020",2020-02-06,-5.1
7007,Property,-0.8300,0.000,0.2800,508.0k,-406.0k,3,2019-09-30,"31 Dec, 2019",2019-11-28,-3.0
7007,Property,-0.8200,0.000,0.2900,671.0k,-401.0k,2,2019-06-30,"31 Dec, 2019",2019-08-27,-2.8
7007,Property,-0.6600,0.000,0.3000,113.0k,-320.0k,1,2019-03-31,"31 Dec, 2019",2019-05-30,-2.2
7007,Property,-4.7200,0.000,0.3000,65.0k,-2.3m,4,2018-12-31,"31 Dec, 2018",2019-02-28,-15.7
7007,Property,-0.9000,0.000,0.3500,227.0k,-437.0k,3,2018-09-30,"31 Dec, 2018",2018-11-28,-2.6
7007,Property,0.1100,0.000,0.3600,1.7m,53.0k,2,2018-06-30,"31 Dec, 2018",2018-08-21,0.3
7007,Property,0.0500,0.000,0.3600,1.6m,22.0k,1,2018-03-31,"31 Dec, 2018",2018-05-14,0.1
7007,Property,0.1200,0.000,0.3600,2.1m,58.0k,4,2017-12-31,"31 Dec, 2017",2018-02-27,0.3
7007,Property,0.0300,0.000,0.3600,1.6m,17.0k,3,2017-09-30,"31 Dec, 2017",2017-11-17,0.1
7007,Property,0.1300,0.000,0.3600,1.9m,65.0k,2,2017-06-30,"31 Dec, 2017",2017-08-29,0.4
7007,Property,0.1000,0.000,0.3500,2.6m,46.0k,1,2017-03-31,"31 Dec, 2017",2017-05-25,0.3
7218,Transportation & Logistics Services,-3.2000,0.000,0.8800,7.6m,-2.1m,3,2024-09-30,"31 Dec, 2024",2024-11-25,-3.6
7218,Transportation & Logistics Services,-2.6900,0.000,0.9100,7.9m,-1.7m,2,2024-06-30,"31 Dec, 2024",2024-08-28,-3.0
7218,Transportation & Logistics Services,-1.0700,0.000,0.9400,8.9m,-694.0k,1,2024-03-31,"31 Dec, 2024",2024-05-29,-1.1
7218,Transportation & Logistics Services,-1.9100,0.000,0.9500,11.0m,-1.2m,4,2023-12-31,"31 Dec, 2023",2024-02-27,-2.0
7218,Transportation & Logistics Services,0.2400,0.000,0.9400,10.1m,158.0k,3,2023-09-30,"31 Dec, 2023",2023-11-28,0.3
7218,Transportation & Logistics Services,-0.5500,0.000,0.9400,8.9m,-358.0k,2,2023-06-30,"31 Dec, 2023",2023-08-22,-0.6
7218,Transportation & Logistics Services,0.4400,0.000,0.9400,8.4m,289.0k,1,2023-03-31,"31 Dec, 2023",2023-05-23,0.5
7218,Transportation & Logistics Services,0.5400,0.000,0.9400,7.4m,351.0k,4,2022-12-31,"31 Dec, 2022",2023-02-28,0.6
7218,Transportation & Logistics Services,0.9100,0.000,0.9300,8.2m,595.0k,3,2022-09-30,"31 Dec, 2022",2022-11-22,1.0
7218,Transportation & Logistics Services,0.3300,0.000,0.9200,6.1m,218.0k,2,2022-06-30,"31 Dec, 2022",2022-08-22,0.4
7218,Transportation & Logistics Services,0.8700,0.000,0.9200,7.2m,566.0k,1,2022-03-31,"31 Dec, 2022",2022-05-25,0.9
7218,Transportation & Logistics Services,2.4100,0.000,0.9100,7.4m,1.6m,4,2021-12-31,"31 Dec, 2021",2022-02-28,2.6
7218,Transportation & Logistics Services,-0.4200,0.000,0.8900,5.7m,-271.0k,3,2021-09-30,"31 Dec, 2021",2021-11-24,-0.5
7218,Transportation & Logistics Services,0.1500,0.000,0.8100,4.7m,68.0k,2,2021-06-30,"31 Dec, 2021",2021-08-30,0.2
7218,Transportation & Logistics Services,0.1200,0.000,0.8100,4.6m,49.0k,1,2021-03-31,"31 Dec, 2021",2021-05-28,0.1
7218,Transportation & Logistics Services,-5.7100,0.000,0.9200,4.7m,-2.3m,4,2020-12-31,"31 Dec, 2020",2021-03-31,-6.2
7218,Transportation & Logistics Services,0.2300,0.000,0.8700,4.6m,91.0k,3,2020-09-30,"31 Dec, 2020",2020-11-25,0.3
7218,Transportation & Logistics Services,-0.9800,0.000,0.8700,3.6m,-404.0k,2,2020-06-30,"31 Dec, 2020",2020-08-26,-1.1
7218,Transportation & Logistics Services,-0.4200,0.000,0.8800,4.2m,-174.0k,1,2020-03-31,"31 Dec, 2020",2020-06-19,-0.5
7218,Transportation & Logistics Services,-11.2400,0.000,0.8900,4.0m,-4.6m,4,2019-12-31,"31 Dec, 2019",2020-02-28,-12.6
7218,Transportation & Logistics Services,-1.1500,0.000,1.0000,4.6m,-470.0k,3,2019-09-30,"31 Dec, 2019",2019-11-26,-1.2
7218,Transportation & Logistics Services,-0.5800,0.000,1.0100,5.3m,-255.0k,2,2019-06-30,"31 Dec, 2019",2019-08-27,-0.6
7218,Transportation & Logistics Services,-0.0300,0.000,1.0200,5.8m,-119.0k,1,2019-03-31,"31 Dec, 2019",2019-05-28,0.0
7218,Transportation & Logistics Services,1.0800,0.000,1.0200,5.3m,444.0k,4,2018-12-31,"31 Dec, 2018",2019-02-27,1.1
7218,Transportation & Logistics Services,-0.1900,0.000,1.0100,6.2m,-81.0k,3,2018-09-30,"31 Dec, 2018",2018-11-23,-0.2
7218,Transportation & Logistics Services,-0.2800,0.000,1.0100,6.0m,-121.0k,2,2018-06-30,"31 Dec, 2018",2018-08-28,-0.3
7218,Transportation & Logistics Services,-0.0300,0.000,1.0200,5.9m,-108.0k,1,2018-03-31,"31 Dec, 2018",2018-05-31,0.0
7218,Transportation & Logistics Services,-3.1500,0.000,1.0400,6.6m,-1.3m,4,2017-12-31,"31 Dec, 2017",2018-02-28,-3.0
7218,Transportation & Logistics Services,-1.3200,0.000,1.0800,6.7m,-542.0k,3,2017-09-30,"31 Dec, 2017",2017-11-28,-1.2
7218,Transportation & Logistics Services,0.1400,0.000,1.0900,6.1m,118.0k,2,2017-06-30,"31 Dec, 2017",2017-08-25,0.1
7218,Transportation & Logistics Services,0.0700,0.000,1.0900,5.9m,28.0k,1,2017-03-31,"31 Dec, 2017",2017-05-25,0.1
7218,Transportation & Logistics Services,0.4000,0.000,1.0900,6.1m,79.0k,4,2016-12-31,"31 Dec, 2016",2017-02-24,0.4
7218,Transportation & Logistics Services,-0.0400,0.000,1.0800,6.5m,-17.0k,3,2016-09-30,"31 Dec, 2016",2016-11-23,0.0
7218,Transportation & Logistics Services,0.6100,0.000,1.0700,6.8m,258.0k,2,2016-06-30,"31 Dec, 2016",2016-08-30,0.6
7218,Transportation & Logistics Services,0.5000,0.000,0.7900,6.9m,208.0k,1,2016-03-31,"31 Dec, 2016",2016-05-24,0.6
7722,Personal Goods,0.0700,0.000,1.0200,40.6m,164.0k,2,2024-09-30,"31 Mar, 2025",2024-11-12,0.1
7722,Personal Goods,0.3400,0.500,1.0300,44.9m,788.0k,1,2024-06-30,"31 Mar, 2025",2024-08-30,0.3
7722,Personal Goods,0.5200,0.000,1.0300,47.7m,1.2m,4,2024-03-31,"31 Mar, 2024",2024-05-30,0.5
7722,Personal Goods,0.7500,1.000,1.0200,51.5m,1.7m,3,2023-12-31,"31 Mar, 2024",2024-02-27,0.7
7722,Personal Goods,0.8500,0.000,1.0200,44.8m,2.0m,2,2023-09-30,"31 Mar, 2024",2023-11-15,0.8
7722,Personal Goods,1.5700,1.000,1.0200,50.8m,3.6m,1,2023-06-30,"31 Mar, 2024",2023-08-25,1.5
7722,Personal Goods,0.5800,0.000,1.0100,43.4m,1.3m,4,2023-03-31,"31 Mar, 2023",2023-05-25,0.6
7722,Personal Goods,0.9000,1.000,1.0000,49.9m,2.1m,3,2022-12-31,"31 Mar, 2023",2023-02-23,0.9
7722,Personal Goods,0.8400,0.000,1.0100,42.8m,1.9m,2,2022-09-30,"31 Mar, 2023",2022-11-29,0.8
7722,Personal Goods,2.9000,1.000,1.0000,57.0m,6.7m,1,2022-06-30,"31 Mar, 2023",2022-08-29,2.9
7722,Personal Goods,1.6800,0.000,0.9800,44.2m,3.9m,4,2022-03-31,"31 Mar, 2022",2022-05-25,1.7
7722,Personal Goods,2.7700,0.000,0.9600,55.8m,6.4m,3,2021-12-31,"31 Mar, 2022",2022-02-22,2.9
7722,Personal Goods,0.8700,0.000,0.9300,30.7m,2.0m,2,2021-09-30,"31 Mar, 2022",2021-11-17,0.9
7722,Personal Goods,1.3900,1.000,0.9300,39.4m,3.2m,1,2021-06-30,"31 Mar, 2022",2021-08-24,1.5
7722,Personal Goods,0.7400,0.000,0.9200,44.1m,1.7m,4,2021-03-31,"31 Mar, 2021",2021-05-24,0.8
7722,Personal Goods,1.6600,0.000,0.9100,42.2m,3.9m,3,2020-12-31,"31 Mar, 2021",2021-02-08,1.8
7722,Personal Goods,2.3000,0.000,0.8900,49.2m,5.3m,2,2020-09-30,"31 Mar, 2021",2020-11-20,2.6
7722,Personal Goods,1.8200,0.000,0.8700,34.7m,4.2m,1,2020-06-30,"31 Mar, 2021",2020-08-26,2.1
7722,Personal Goods,-0.4300,0.000,0.8500,37.8m,-1.0m,4,2020-03-31,"31 Mar, 2020",2020-06-23,-0.5
7722,Personal Goods,1.5500,0.000,0.8600,46.3m,3.6m,3,2019-12-31,"31 Mar, 2020",2020-02-18,1.8
7722,Personal Goods,0.5700,0.000,0.8400,41.0m,1.3m,2,2019-09-30,"31 Mar, 2020",2019-11-21,0.7
7722,Personal Goods,1.9700,0.000,0.8300,48.3m,4.6m,1,2019-06-30,"31 Mar, 2020",2019-08-23,2.4
7722,Personal Goods,1.1200,0.000,0.8100,41.3m,1.6m,4,2019-03-31,"31 Mar, 2019",2019-07-02,1.4
7722,Personal Goods,1.1800,0.000,1.2700,41.8m,1.4m,3,2018-12-31,"31 Mar, 2019",2019-02-22,0.9
7722,Personal Goods,0.8000,0.000,1.2600,35.5m,933.0k,2,2018-09-30,"31 Mar, 2019",2018-11-15,0.6
7722,Personal Goods,1.2500,0.000,1.2600,39.7m,1.5m,1,2018-06-30,"31 Mar, 2019",2018-08-28,1.0
7722,Personal Goods,-17.8400,0.000,1.2400,35.8m,-14.4m,4,2018-03-31,"31 Mar, 2018",2018-05-31,-14.4
7722,Personal Goods,-5.7000,0.000,1.6600,35.5m,-4.5m,3,2017-12-31,"31 Mar, 2018",2018-02-14,-3.4
7722,Personal Goods,-2.6600,0.000,1.7200,35.1m,-2.1m,2,2017-09-30,"31 Mar, 2018",2017-11-24,-1.5
7722,Personal Goods,2.3000,0.000,1.7400,44.2m,1.8m,1,2017-06-30,"31 Mar, 2018",2017-08-28,1.3
7722,Personal Goods,-29.9200,0.000,1.7200,50.3m,-23.7m,4,2017-03-31,"31 Mar, 2017",2017-05-29,-17.4
7722,Personal Goods,-18.8000,0.000,2.0200,59.6m,-14.9m,3,2016-12-31,"31 Mar, 2017",2017-02-24,-9.3
7722,Personal Goods,-16.7200,0.000,2.2100,44.1m,-13.2m,2,2016-09-30,"31 Mar, 2017",2016-11-28,-7.6
7722,Personal Goods,-8.5000,0.000,2.3800,55.2m,-6.7m,1,2016-06-30,"31 Mar, 2017",2016-08-26,-3.6
7129,Consumer Services,-5.4400,0.000,4.0169,68.5m,-10.6m,2,2024-09-30,"31 Mar, 2025",2024-11-28,-1.4
7129,Consumer Services,5.2700,0.000,4.1173,77.2m,10.3m,1,2024-06-30,"31 Mar, 2025",2024-08-29,1.3
7129,Consumer Services,7.9400,3.500,4.0663,72.0m,15.4m,4,2024-03-31,"31 Mar, 2024",2024-05-31,2.0
7129,Consumer Services,7.0900,3.500,4.0462,67.5m,13.8m,3,2023-12-31,"31 Mar, 2024",2024-02-29,1.8
7129,Consumer Services,3.5300,3.500,3.9929,79.0m,6.9m,2,2023-09-30,"31 Mar, 2024",2023-11-30,0.9
7129,Consumer Services,8.2100,0.000,3.9664,75.6m,16.0m,1,2023-06-30,"31 Mar, 2024",2023-08-30,2.1
7129,Consumer Services,4.8000,3.500,3.8403,78.3m,9.4m,4,2023-03-31,"31 Mar, 2023",2023-05-29,1.2
7129,Consumer Services,3.2900,0.000,3.7674,74.6m,6.4m,3,2022-12-31,"31 Mar, 2023",2023-02-28,0.9
7129,Consumer Services,3.9900,0.000,3.7351,77.0m,7.8m,2,2022-09-30,"31 Mar, 2023",2022-11-30,1.1
7129,Consumer Services,4.1600,0.000,3.7078,87.7m,8.1m,1,2022-06-30,"31 Mar, 2023",2022-08-29,1.1
7129,Consumer Services,5.2600,2.000,3.6794,87.0m,10.2m,4,2022-03-31,"31 Mar, 2022",2022-05-30,1.4
7129,Consumer Services,3.9900,0.000,3.6330,78.4m,7.8m,3,2021-12-31,"31 Mar, 2022",2022-02-28,1.1
7129,Consumer Services,4.4000,0.000,3.6158,76.7m,8.6m,2,2021-09-30,"31 Mar, 2022",2021-11-26,1.2
7129,Consumer Services,8.6300,0.000,3.5868,81.0m,16.8m,1,2021-06-30,"31 Mar, 2022",2021-08-27,2.4
7129,Consumer Services,8.1600,1.500,3.4898,77.1m,15.9m,4,2021-03-31,"31 Mar, 2021",2021-05-28,2.3
7129,Consumer Services,8.9300,0.000,3.3977,69.7m,17.4m,3,2020-12-31,"31 Mar, 2021",2021-03-10,2.6
7129,Consumer Services,6.5200,0.000,3.2957,66.6m,12.7m,2,2020-09-30,"31 Mar, 2021",2020-11-28,2.0
7129,Consumer Services,0.3300,0.000,3.2234,44.7m,650.0k,1,2020-06-30,"31 Mar, 2021",2020-08-28,0.1
7129,Consumer Services,4.4400,0.000,3.2149,70.7m,8.7m,4,2020-03-31,"31 Mar, 2020",2020-06-30,1.4
7129,Consumer Services,5.8500,0.000,3.1520,71.8m,11.4m,3,2019-12-31,"31 Mar, 2020",2020-02-28,1.9
7129,Consumer Services,3.6300,0.000,3.0800,73.3m,7.1m,2,2019-09-30,"31 Mar, 2020",2019-11-29,1.2
7129,Consumer Services,4.9900,0.000,3.1330,77.6m,9.7m,1,2019-06-30,"31 Mar, 2020",2019-08-30,1.6
7129,Consumer Services,6.8600,7.000,3.0752,80.7m,13.4m,4,2019-03-31,"31 Mar, 2019",2019-05-31,2.2
7129,Consumer Services,5.4800,4.000,3.0661,79.5m,10.7m,3,2018-12-31,"31 Mar, 2019",2019-02-28,1.8
7129,Consumer Services,8.1000,3.000,3.0581,83.5m,15.8m,2,2018-09-30,"31 Mar, 2019",2018-11-30,2.6
7129,Consumer Services,4.0900,0.000,3.0433,84.1m,8.0m,1,2018-06-30,"31 Mar, 2019",2018-08-30,1.3
7129,Consumer Services,5.7200,8.000,3.0045,83.8m,11.1m,4,2018-03-31,"31 Mar, 2018",2018-05-31,1.9
7129,Consumer Services,9.7000,4.000,3.0033,89.4m,18.9m,3,2017-12-31,"31 Mar, 2018",2018-02-28,3.2
7129,Consumer Services,7.6700,3.000,2.9663,87.7m,14.9m,2,2017-09-30,"31 Mar, 2018",2017-11-30,2.6
7129,Consumer Services,7.2800,0.000,2.9677,90.9m,14.2m,1,2017-06-30,"31 Mar, 2018",2017-08-29,2.5
7129,Consumer Services,8.3800,9.000,2.8651,90.5m,16.2m,4,2017-03-31,"31 Mar, 2017",2017-05-31,2.9
7129,Consumer Services,8.8200,4.000,2.8369,87.9m,17.0m,3,2016-12-31,"31 Mar, 2017",2017-02-28,3.1
7129,Consumer Services,4.6000,3.000,2.7712,81.5m,8.8m,2,2016-09-30,"31 Mar, 2017",2016-11-30,1.7
7129,Consumer Services,7.2900,0.000,2.7953,90.5m,14.0m,1,2016-06-30,"31 Mar, 2017",2016-08-30,2.6
4057,Property,0.2800,0.000,0.7400,80.4m,4.1m,2,2024-09-30,"31 Mar, 2025",2024-11-27,0.4
4057,Property,0.1900,0.000,0.7390,72.5m,2.9m,1,2024-06-30,"31 Mar, 2025",2024-08-28,0.3
4057,Property,1.2800,0.000,0.7380,106.2m,19.1m,4,2024-03-31,"31 Mar, 2024",2024-05-29,1.7
4057,Property,-0.0800,0.000,0.7260,61.9m,-1.2m,3,2023-12-31,"31 Mar, 2024",2024-02-28,-0.1
4057,Property,0.1400,0.000,0.7280,65.4m,2.1m,2,2023-09-30,"31 Mar, 2024",2023-11-27,0.2
4057,Property,0.3300,0.000,0.7270,62.5m,4.9m,1,2023-06-30,"31 Mar, 2024",2023-08-28,0.5
4057,Property,-0.1500,0.000,0.7200,81.0m,-2.2m,4,2023-03-31,"31 Mar, 2023",2023-05-29,-0.2
4057,Property,0.2300,0.000,0.7230,70.7m,3.2m,3,2022-12-31,"31 Mar, 2023",2023-02-23,0.3
4057,Property,0.1800,0.000,0.7140,51.6m,2.2m,2,2022-09-30,"31 Mar, 2023",2022-11-24,0.3
4057,Property,0.2200,0.000,0.7130,21.6m,2.4m,1,2022-06-30,"31 Mar, 2023",2022-08-26,0.3
4057,Property,-93.0000,0.000,1.0130,68.3m,-9.8m,4,2022-03-31,"31 Mar, 2022",2022-05-26,-91.8
4057,Property,0.2600,0.000,1.0200,32.3m,2.7m,3,2021-12-31,"31 Mar, 2022",2022-02-24,0.3
4057,Property,0.1000,0.000,1.0170,21.9m,1.1m,2,2021-09-30,"31 Mar, 2022",2021-11-25,0.1
4057,Property,0.1900,0.000,1.0210,16.1m,2.0m,1,2021-06-30,"31 Mar, 2022",2021-09-21,0.2
4057,Property,-5.1400,0.000,1.0180,21.3m,-53.4m,4,2021-03-31,"31 Mar, 2021",2021-05-24,-5.0
4057,Property,2.1100,0.000,1.0740,31.3m,21.9m,3,2020-12-31,"31 Mar, 2021",2021-03-03,2.0
4057,Property,0.3200,0.000,1.0530,32.8m,3.4m,2,2020-09-30,"31 Mar, 2021",2020-11-23,0.3
4057,Property,-0.5200,0.000,1.0500,11.4m,-5.4m,1,2020-06-30,"31 Mar, 2021",2020-08-28,-0.5
4057,Property,2.7900,0.000,1.0550,42.8m,28.9m,4,2020-03-31,"31 Mar, 2020",2020-06-29,2.6
4057,Property,0.5300,0.000,1.0290,49.9m,5.5m,3,2019-12-31,"31 Mar, 2020",2020-02-26,0.5
4057,Property,1.2300,0.000,1.0230,59.2m,12.7m,2,2019-09-30,"31 Mar, 2020",2019-11-21,1.2
4057,Property,0.2100,0.000,1.0110,26.3m,2.2m,1,2019-06-30,"31 Mar, 2020",2019-08-23,0.2
4057,Property,4.0000,0.000,1.0090,55.7m,41.5m,4,2019-03-31,"31 Mar, 2019",2019-05-28,4.0
4057,Property,0.2800,0.000,0.9700,32.6m,2.9m,3,2018-12-31,"31 Mar, 2019",2019-02-25,0.3
4057,Property,0.3500,0.000,0.9690,32.1m,3.6m,2,2018-09-30,"31 Mar, 2019",2018-11-29,0.4
4057,Property,0.4600,0.000,0.9680,24.0m,4.7m,1,2018-06-30,"31 Mar, 2019",2018-08-28,0.5
4057,Property,2.6200,0.000,0.9610,65.8m,26.6m,4,2018-03-31,"31 Mar, 2018",2018-05-28,2.7
4057,Property,1.0000,0.000,0.9350,35.1m,10.6m,3,2017-12-31,"31 Mar, 2018",2018-02-26,1.1
4057,Property,0.3300,0.000,0.9491,41.6m,3.3m,2,2017-09-30,"31 Mar, 2018",2017-11-24,0.3
4057,Property,0.4000,0.000,0.9500,51.1m,3.8m,1,2017-06-30,"31 Mar, 2018",2017-08-28,0.4
4057,Property,0.8000,0.000,0.8670,90.3m,7.7m,4,2017-03-31,"31 Mar, 2017",2017-05-31,0.9
4057,Property,0.0700,0.000,0.8700,66.7m,683.0k,3,2016-12-31,"31 Mar, 2017",2017-02-22,0.1
4057,Property,-0.1200,0.000,0.8690,50.5m,-1.2m,2,2016-09-30,"31 Mar, 2017",2016-11-28,-0.1
4057,Property,0.1700,0.000,0.8700,60.8m,1.7m,1,2016-06-30,"31 Mar, 2017",2016-08-29,0.2
7020,Metals,-0.0500,0.000,0.1200,64.6m,-233.0k,3,2024-09-30,"31 Dec, 2024",2024-11-06,-0.4
7020,Metals,-0.3400,0.000,0.1200,54.0m,-1.6m,2,2024-06-30,"31 Dec, 2024",2024-08-07,-2.8
7020,Metals,-0.1900,0.000,0.1300,60.9m,-924.0k,1,2024-03-31,"31 Dec, 2024",2024-05-16,-1.5
7020,Metals,-0.6900,0.000,0.1300,69.0m,-3.4m,4,2023-12-31,"31 Dec, 2023",2024-02-28,-5.3
7020,Metals,-0.5900,0.000,0.1200,65.7m,-2.9m,3,2023-09-30,"31 Dec, 2023",2023-11-03,-4.9
7020,Metals,-0.1500,0.000,0.1300,53.3m,-731.0k,2,2023-06-30,"31 Dec, 2023",2023-08-09,-1.2
7020,Metals,0.0300,0.000,0.1300,62.6m,161.0k,1,2023-03-31,"31 Dec, 2023",2023-05-12,0.2
7020,Metals,-0.4700,0.000,0.1400,74.3m,-2.2m,4,2022-12-31,"31 Dec, 2022",2023-02-27,-3.4
7020,Metals,-0.9600,0.000,0.1400,68.5m,-4.3m,3,2022-09-30,"31 Dec, 2022",2022-11-07,-6.9
7020,Metals,0.3200,0.000,0.1500,75.7m,1.4m,2,2022-06-30,"31 Dec, 2022",2022-08-11,2.1
7020,Metals,-0.1800,0.000,0.1400,58.2m,-813.0k,1,2022-03-31,"31 Dec, 2022",2022-05-13,-1.3
7020,Metals,0.5000,0.000,0.1400,71.5m,2.2m,4,2021-12-31,"31 Dec, 2021",2022-02-25,3.6
7020,Metals,0.3600,0.000,0.1400,53.5m,1.5m,3,2021-09-30,"31 Dec, 2021",2021-11-05,2.6
7020,Metals,0.3300,0.000,0.1300,60.6m,1.4m,2,2021-06-30,"31 Dec, 2021",2021-08-05,2.5
7020,Metals,0.3100,0.000,0.1300,58.1m,1.3m,1,2021-03-31,"31 Dec, 2021",2021-05-07,2.4
7020,Metals,-0.5300,0.000,0.1300,55.5m,-2.2m,4,2020-12-31,"31 Dec, 2020",2021-02-26,-4.1
7020,Metals,0.6500,0.000,0.1300,56.6m,2.3m,3,2020-09-30,"31 Dec, 2020",2020-11-04,5.0
7020,Metals,-0.7400,0.000,0.1300,26.3m,-2.6m,2,2020-06-30,"31 Dec, 2020",2020-08-05,-5.7
7020,Metals,-0.9000,0.000,0.1000,45.7m,-3.2m,1,2020-03-31,"31 Dec, 2020",2020-06-12,-9.0
7020,Metals,-1.1700,0.000,0.1000,55.1m,-4.1m,4,2019-12-31,"31 Dec, 2019",2020-02-27,-11.7
7020,Metals,-0.2800,0.000,0.1200,48.5m,-998.0k,3,2019-09-30,"31 Dec, 2019",2019-11-22,-2.3
7020,Metals,-0.1100,0.000,0.1200,46.3m,-393.0k,2,2019-06-30,"31 Dec, 2019",2019-07-29,-0.9
7020,Metals,-0.7300,0.000,0.1200,51.3m,-2.6m,1,2019-03-31,"31 Dec, 2019",2019-05-23,-6.1
7020,Metals,-35.0700,0.000,13.0000,87.2m,-123.0m,4,2018-12-31,"31 Dec, 2018",2019-02-20,-2.7
7020,Metals,-1.9800,0.000,48.0000,86.8m,-6.9m,3,2018-09-30,"31 Dec, 2018",2018-10-24,0.0
7020,Metals,-2.2400,0.000,50.0000,66.0m,-7.9m,2,2018-06-30,"31 Dec, 2018",2018-08-07,0.0
7020,Metals,1.1900,0.000,0.5200,97.4m,4.1m,1,2018-03-31,"31 Dec, 2018",2018-04-30,2.3
7020,Metals,-1.9000,0.000,0.5100,95.0m,-6.6m,4,2017-12-31,"31 Dec, 2017",2018-02-27,-3.7
7020,Metals,-1.0100,0.000,0.5200,101.7m,-3.5m,3,2017-09-30,"31 Dec, 2017",2017-11-07,-1.9
7020,Metals,-1.3400,0.000,0.5300,81.5m,-4.7m,2,2017-06-30,"31 Dec, 2017",2017-08-08,-2.5
7020,Metals,0.0200,0.000,0.5500,100.6m,81.0k,1,2017-03-31,"31 Dec, 2017",2017-05-09,0.0
7020,Metals,-4.6600,0.000,0.5500,105.9m,-16.2m,4,2016-12-31,"31 Dec, 2016",2017-02-28,-8.5
7020,Metals,0.0700,0.000,0.5900,89.3m,242.0k,3,2016-09-30,"31 Dec, 2016",2016-11-08,0.1
7020,Metals,1.7100,0.000,0.5900,102.4m,5.9m,2,2016-06-30,"31 Dec, 2016",2016-08-02,2.9
